aggregator_energy,api-gateway_energy,authority_energy,clientone_energy,clientthree_energy,clienttwo_energy,orchestrator_energy,policy_energy,policy-enforcer_energy,rabbitmq_energy,server_energy,sidecar_energy,system_processes_energy,kernel_processes_energy
111.44630912446347,299.87995022696595,169.40021830917678,96.30837817860441,84.44417416486907,86.25030895351603,249.87500371350546,74.91368933336057,270.34191297189665,410.8082298597838,118.94695433014537,1664.1676789477574,5232.5927673038705,519.7589211833459
109.28428934683504,300.48064225636585,171.28460942739054,90.7285813579845,89.1970637096283,88.92284580108966,246.94816937403778,72.5272771192528,266.93506153192095,408.18647028528767,123.01777809760121,1651.4504204731293,5066.009024994023,511.51942833146717
107.70890029016422,294.47147883231077,170.33214396292362,97.30245776491323,80.75311034492255,88.22154777078107,244.24880148903827,73.23148899597557,266.4121827959505,416.1695191717406,122.5303697531911,1631.422100535148,5128.999300983543,530.9635482062745
103.39647099962632,293.36664152222784,173.12066211762624,92.82493516808421,84.40252147055415,88.76408000544708,240.78072970685653,72.01963522441847,263.31695555973226,411.0733395739231,125.08598029589233,1624.1982690381287,5284.063402510662,514.9934497426965
107.85549742963903,286.1559125790158,170.0800003451509,97.20359327996842,77.4955599866695,88.7097578884418,237.18559946558494,73.4154532585421,263.47925312352345,411.939627318371,124.5071491736812,1599.6203045711227,5126.920422612769,534.4079768944242
104.67113691374213,285.1728560926587,172.00729136635758,92.51649188450561,80.40756162933934,90.31718610103131,234.3188175867071,72.3682708849851,260.2765470958253,411.5366008190456,126.44198025381087,1582.8267710389675,4942.152741479412,516.7624142096896
106.73383487595713,277.0195737912954,166.28550528616367,99.01739200606396,75.23608864366554,89.48831873729922,230.36061111107094,74.25334486743718,260.5850778452297,420.9998997382106,125.64718477822895,1561.7747283329772,5001.880042784363,552.8512806330549
105.3693337785846,276.19857238669744,171.49891882221328,93.61037580339661,73.75426297406136,92.47416859233596,228.3414122419291,75.56070960858095,258.46104647308607,417.5749303059606,126.95311345423119,1543.10260526998,5088.5621710255555,544.3926561376303
109.66155313466083,268.34085403920517,161.16541765463208,100.87190288388881,72.03247164146406,91.61446624118383,225.00778573283347,77.6601971813611,259.27856384354084,420.0047775087992,127.37243593181424,1505.961121306825,5028.583648332306,559.5287684607362
107.49482290958764,267.8029617747843,165.21866715283363,94.14087858727741,70.76132594758346,97.18186885955205,223.24861493881275,79.23527597345087,257.18668939933013,416.1394427361051,126.27678339990806,1488.1752415982498,4945.824333278375,544.4650124244837
107.5728351895581,259.80370459715243,155.89974912522018,97.24347744614845,68.14993851361497,96.8018953053273,219.3985918337989,87.28644468881704,258.94734599633114,424.0390815752937,125.07101687963937,1449.0694475313767,5045.79263785487,569.4316762623249
104.29652018281644,258.8368496516747,158.0377366104821,89.74783423757287,66.69119291856084,101.99960947461118,218.35709575452324,99.61283893073893,256.52045776728545,415.7945777357656,121.34325161201048,1435.559307268286,4877.576782208537,549.8555468720205
108.49271542465182,250.2005127294351,151.78861700089064,99.11512248069506,67.95248090043647,100.60997370319127,215.25427350665515,84.36291918151626,259.30940168613677,417.0389362936809,122.31619822754118,1400.6413068644972,5214.191369298521,572.7085039246491
106.02298515465444,250.14186233659757,159.6565036288775,93.77034623202115,66.49797676327837,108.3669271306559,214.74654082682443,87.3855148136402,257.05920514785174,414.59995412454646,123.08204848330506,1376.6533659102854,5028.755543910013,553.8096256753561
