aggregator_energy,api-gateway_energy,authority_energy,clientone_energy,clientthree_energy,clienttwo_energy,kernel_processes_energy,orchestrator_energy,policy-enforcer_energy,rabbitmq_energy,server_energy,sidecar_energy,system_processes_energy
0.0,269.5027331991198,0.0,20.578455897560044,135.21235206172673,128.37819500085877,294047.2718328584,0.0,0.0,154.71075937972032,19.92203661829073,1512.4047462547796,318313.00143717864
0.0,269.89854918540505,0.0,20.643238505816456,135.60293819215488,128.7862933894881,294335.58408182586,0.0,0.0,155.90196726465948,20.012635199120762,1515.7652796950963,318922.981588941
0.0,270.0076683579856,0.0,20.773175324124885,136.40035328241362,129.64867354208596,294862.0096411056,0.0,0.0,156.8168695374748,20.071578672189435,1516.671388568373,319235.62633708323
0.0,270.47116741613996,0.0,20.83810508378073,136.79120208267082,130.05854611559155,295137.3110337059,0.0,0.0,157.89323554963778,20.168331696617415,1518.90840453283,319870.9839366455
0.0,270.63105332386186,0.0,20.98910244951654,137.39222690180964,130.88968526675808,295675.6638279797,0.0,0.0,158.8209035581319,20.22757728200466,1519.3915278439842,320177.43712174776
0.0,270.9628269159616,0.0,21.054122495581932,137.78336581491143,131.29869170288427,295960.534269549,0.0,0.0,159.65989218849373,20.373329032248407,1520.8578228834742,320792.6063646216
0.0,271.12941527767833,0.0,21.17061245214966,138.4086435477102,132.16963556622795,296481.3800432055,0.0,0.0,161.11858515910603,20.432776572345013,1523.2194986805084,321095.96650523343
0.0,271.2717596056064,0.0,21.235310568532782,138.79905104071673,132.57939620626595,296747.0460889773,0.0,0.0,161.84859789611818,20.506938582609116,1524.4164559940782,321716.7506079316
0.0,271.7038352304255,0.0,21.32034471029079,139.40966065945688,133.1733927429113,297281.4656273847,0.0,0.0,163.16159205044127,20.566110371158192,1524.7377158924642,322020.4165390644
0.0,271.75766675228584,0.0,21.38475506917336,139.79871135380623,133.58167188629733,297572.8130892273,0.0,0.0,164.01115929506406,20.694792908296673,1525.6866424623718,322638.7126796943
