aggregator_energy,api-gateway_energy,authority_energy,clientone_energy,clientthree_energy,clienttwo_energy,kernel_processes_energy,orchestrator_energy,policy_energy,policy-enforcer_energy,rabbitmq_energy,server_energy,sidecar_energy,system_processes_energy
9851.125367088607,4538.1555543229115,10023.178116731287,9785.238683544305,9863.346227848104,9510.218083401447,354173.57204879227,3347.1961518987346,7878.704506329113,3525.727898734177,20350.27260759494,9491.090430379747,105710.01286269182,885140.5025302196
9846.348455696203,4550.6934683544305,10026.48781957939,9777.620962025318,9854.012050632915,9511.964177325495,354067.9139109577,3347.427949367089,7870.312523406859,3534.965468354431,20348.47655696203,9478.493164556963,105975.14868097058,884876.6669538853
9840.88465822785,4575.523303695949,10028.75969620253,9770.692253164558,9847.026531645572,9498.30511384525,354098.77120155795,3346.4494177215192,7879.78788704966,3536.701670886077,20343.747341772156,9474.61458227848,106264.17566129344,885074.0340214217
9834.777417721521,4588.357367088608,10023.338126582277,9764.381164556962,9834.47270886076,9499.890427434231,354023.5959493671,3346.676962025317,7880.988151898734,3546.1166582278483,20339.84293670886,9467.666126582279,106525.12434962296,884886.0495189873
9816.243797468354,4635.827682978957,10020.513037974682,9819.48341772152,9842.611898734178,9577.34243593989,350827.1749367089,3435.3691139240514,7895.120886075949,3572.9646835443045,20234.93506329114,9489.068734177215,107076.42291621989,879438.288607595
9811.83987341772,4652.242405063292,10018.554303797468,9807.014050632912,9835.501898734177,9573.107026647049,350764.6697468355,3435.576455696203,7898.819620253165,3585.651645569621,20229.63493670886,9480.4917721519,107324.86009837798,879307.7475949368
9798.945189873419,4672.689598096519,10005.017848101266,9797.97341772152,9824.054810126581,9557.267749347315,350660.47291139245,3434.015696202532,7896.462911392407,3585.6736708860767,20212.990253164557,9471.106708860758,107577.0527712957,879243.4226582278
9796.81101265823,4688.638101265822,10002.777721518987,9787.47417721519,9814.401645569622,9560.312234181325,350606.18696202536,3433.896075949367,7897.740000000001,3597.566202531646,20207.24924050633,9463.704303797469,107838.16996909617,879107.9529113924
9779.42164556962,4710.658257904746,9990.01746835443,9782.346455696203,9805.038227848103,9543.01337036657,350503.71797468356,3434.3434177215186,7897.151392405064,3597.3524050632914,20184.299620253165,9458.11670886076,108090.61838920612,878928.6334177216
9773.600506329114,4725.983924050633,9985.640886075951,9771.009493670885,9797.036962025317,9540.289114169314,350438.6043037975,3433.080759493672,7900.578607594937,3607.906329113924,20178.83696202532,9450.076708860759,108346.52355551059,878826.7207594938
9761.54658227848,4747.969661162342,9972.810000000001,9763.748734177216,9786.553670886076,9527.239923823989,350344.41227848106,3432.988860759495,7900.61924050633,3607.623417721519,20169.88594936709,9443.366582278482,108604.93587918684,878745.7769620254
9755.678734177216,4762.2083544303805,9968.791898734178,9756.4317721519,9779.74253164557,9529.605593760698,350292.80696202535,3431.465696202533,7904.421265822786,3617.486582278481,20161.297974683548,9437.326329113926,108878.59613101275,878620.906329114
9745.654556962027,4784.24722604114,9954.287468354432,9749.913037974684,9772.9317721519,9514.326869163024,350196.5096202532,3431.623291139241,7904.905443037976,3617.3703797468356,20143.233797468358,9427.366708860762,109138.32338153466,878574.4541772152
9737.429620253166,4798.049620253164,9950.944556962026,9740.925949367089,9768.682025316455,9516.728786418334,350138.46417721524,3429.433670886076,7908.014430379748,3627.292784810127,20134.968607594943,9418.186329113923,109401.28971372487,878427.920886076
9727.979240506329,4819.435715652216,9937.875189873419,9733.734683544304,9760.69594936709,9504.693723464727,350048.74215189874,3430.2850632911395,7907.1436708860765,3627.5510126582285,20127.2217721519,9409.57898734177,109656.59806688485,878299.2975949368
9724.659113924052,4832.6924050632915,9934.406582278481,9729.826329113925,9755.486202531647,9507.905935032015,349999.65683544305,3427.8543037974687,7908.408227848101,3637.4236708860763,20120.821139240506,9404.512784810127,109923.9624204312,878295.336835443
9715.552784810126,4854.73505460633,9924.157974683545,9722.609620253164,9747.169746835443,9496.89637450386,349906.4639240507,3430.6743037974693,7907.25,3638.8374683544307,20105.898227848098,9392.160759493672,110175.42548460976,878271.8187341773
9713.771392405062,4867.815949367088,9922.476075949366,9712.814050632911,9740.982531645572,9498.204643068353,349850.0225316456,3428.6096202531653,7908.929999999999,3649.6849367088607,20099.23746835443,9385.44607594937,110428.81005219734,878175.5062025317
9705.342911392407,4889.026166661076,9915.727974683545,9705.855569620255,9734.726582278483,9490.49273085811,349769.5120253165,3429.8286075949372,7907.4607594936715,3650.611518987342,20091.663797468354,9372.486455696204,110697.60898063076,878076.4837974685
9705.032658227849,4902.040253164558,9913.831139240507,9702.892405063292,9729.719620253167,9490.305015721873,349724.93050632917,3427.349620253165,7908.626962025318,3660.529367088608,20086.735443037975,9366.259367088609,110967.91778494135,878099.8708860761
9696.654683544302,4923.629343081962,9906.603037974683,9694.743037974684,9716.979113924051,9479.390977104174,349627.65493670886,3431.432658227848,7907.166455696204,3662.0483544303806,20070.185316455696,9354.49518987342,111221.97461670643,878113.9032911393
9695.357848101265,4936.449493670886,9904.449493670885,9685.016582278482,9710.010379746836,9473.754792096262,349558.0412658228,3429.1693670886075,7907.216202531646,3672.5977215189887,20067.83848101266,9345.973670886078,111476.62191631981,878024.4835443038
9686.459240506329,4958.080475176424,9890.824177215189,9676.997088607595,9695.52,9461.774439753133,349458.2513924051,3431.1281012658233,7905.138987341773,3672.6360759493678,20064.061518987346,9338.757721518989,111722.52243898396,877872.3007594937
9684.702911392404,4972.608607594937,9883.719113924051,9669.062278481013,9690.056582278481,9456.508861884282,349389.9524050633,3429.993797468355,7905.864303797471,3684.4731645569627,20063.150126582284,9330.172025316457,111977.3395038779,877764.5282278481
9671.944936708862,4993.783831668829,9871.693291139241,9663.679367088609,9678.54683544304,9442.194799843863,349280.08101265825,3432.324683544304,7904.337341772153,3683.633924050633,20042.468354430384,9321.460632911394,112219.65850679408,877620.4484810127
9666.793291139242,5007.473924050633,9866.188481012658,9651.158354430381,9671.845063291139,9435.130620548744,349200.1401265823,3431.0464556962033,7906.176075949367,3696.0235443037973,20043.48265822785,9314.76607594937,112459.70931912582,877464.9527848102
9655.24748491574,5029.594517351108,9852.224050632913,9643.76278481013,9660.72417721519,9423.51036795653,349100.54296804685,3433.10088607595,7905.975569620254,3695.565569620253,20038.06518987342,9306.189873417723,112721.45886823907,877225.3173683507
9648.623560865106,5043.314810126582,9847.564936708863,9635.122405063292,9653.18012658228,9418.175348818495,349030.0368920975,3431.5131645569622,7904.821898734179,3706.7437974683544,20040.333797468356,9301.352278481014,112983.98136712704,877139.4421784772
9642.331518987341,5064.866193285444,9826.685316455696,9629.538607594935,9643.926075949368,9402.32548978243,348923.0536708861,3434.013797468355,7904.280759493671,3705.5567088607604,20018.287974683546,9293.733037974682,113233.31736513614,876938.0722784811
9633.034556962024,5077.365949367089,9820.992911392404,9616.043164556962,9633.876075949369,9391.645439977743,348836.4892405063,3432.5331645569627,7906.986835443038,3715.914303797469,20020.936329113927,9288.958481012658,113474.40247363331,876740.9107594938
9626.820379746836,5098.708792775001,9802.136202531645,9610.52658227848,9625.258101265825,9378.671272974534,348743.9544303798,3433.5000000000005,7904.921012658228,3715.205316455697,20019.37253164557,9282.703670886076,113743.27395200597,876612.9801265823
9622.203037974685,5110.860000000001,9798.033037974683,9599.7482278481,9617.324050632913,9376.127508782713,348678.80126582284,3431.4748101265827,7905.497848101267,3724.54670886076,20017.886962025317,9279.8217721519,114004.92970025122,876584.935443038
9597.622025316456,5147.388728893355,9723.071392405065,9687.414683544304,9550.72936708861,9699.087341772152,365092.19468354434,3642.099493670886,7910.182025316456,3735.11924050633,20384.07797468354,9249.884050632912,114764.04001986321,860399.9126582278
9591.764050632912,5158.304050632912,9723.071392405065,9669.41924050633,9547.329873417722,9679.984556962027,365014.4202531646,3641.3415189873413,7909.3443037974685,3740.1987341772156,20382.27721518987,9247.05493670886,115003.90913733936,860245.2129113926
9581.712151898733,5184.5471069553805,9699.424556962025,9663.181518987341,9536.73341772152,9678.172405063291,364924.0443037975,3646.531139240506,7907.200253164558,3743.1956962025315,20397.42227848101,9239.255696202534,115280.43300971661,860017.7703797469
9578.917974683543,5196.074430379747,9699.424556962025,9653.304303797466,9534.874936708864,9672.259746835447,364878.6113924051,3646.1825316455693,7908.104050632911,3748.0192405063294,20394.697974683546,9238.529620253164,115562.96781958913,860130.4724050633
9770.603544303798,5127.510379746836,9735.448101265825,9466.941265822785,9492.113924050636,9622.070886075953,364418.0172151899,2971.856202531645,7930.207594936708,3201.1124050632916,19930.001012658227,9275.114430379745,114255.71464601543,858800.6141772154
9760.32,5149.941265822785,9735.448101265825,9457.680000000002,9487.049620253167,9619.1635443038,364337.66886075947,2970.540759493671,7931.576202531645,3210.4754430379753,19925.506329113923,9263.857215189873,114510.43424525973,858850.6253164558
9758.188860759492,5165.164556962025,9717.25670886076,9445.187848101268,9476.128101265822,9616.479493670886,364246.9458227849,2964.397974683545,7926.691139240507,3205.4384810126594,19916.670379746836,9263.097721518987,114764.33185513149,858646.9351898734
9749.340759493669,5187.534683544303,9717.25670886076,9436.307848101267,9472.751392405064,9620.138734177213,364189.72556962026,2962.07088607595,7927.784810126583,3213.4784810126584,19904.15392405063,9257.248101265825,115038.90036776729,858768.8263291139
9734.829873417722,5203.072405063292,9703.368607594935,9423.192911392407,9457.231898734177,9610.99443037975,364082.77215189877,2955.832405063292,7925.2708860759485,3206.934683544304,19896.19139240506,9252.104810126584,115246.88450858409,858830.0627848102
9726.484556962027,5225.471392405064,9703.368607594935,9407.296708860762,9448.089113924048,9604.034430379748,363991.6268354431,2953.900253164557,7927.717974683543,3215.709873417722,19887.332658227846,9235.714936708862,115473.3299080343,858900.4997468354
9718.82582278481,5239.051139240507,9688.787848101267,9393.089620253166,9442.526582278482,9602.23746835443,363913.0951898734,2946.779240506329,7931.530632911393,3208.2926582278487,19878.65164556962,9230.687088607598,115729.45944124158,858577.2394936709
9716.30430379747,5262.876455696203,9688.787848101267,9391.728607594936,9443.57924050633,9600.674430379746,363881.71291139245,2939.0232911392404,7930.166582278482,3213.150379746836,19874.983291139237,9221.293670886076,116014.93314340097,858758.564050633
9701.644556962026,5277.598481012659,9671.199493670887,9379.742278481011,9440.254177215193,9596.53670886076,363787.5174683545,2932.447594936709,7933.58582278481,3195.1169620253168,19864.84556962025,9210.443544303798,116246.90968640303,858285.3463291139
9694.485569620254,5300.586835443039,9671.199493670887,9375.279493670883,9427.321518987344,9584.773670886076,363715.3868354431,2924.3118987341777,7931.8617721518995,3198.925063291139,19865.854177215195,9197.9817721519,116517.35125084521,858350.73721519
9691.171139240507,5317.172658227848,9653.804050632909,9357.21417721519,9427.010126582276,9580.034430379745,363624.5741772152,2920.1286075949374,7934.598987341773,3179.317974683544,19871.722025316456,9193.359493670889,116769.52383650772,858236.6946835443
9682.929113924052,5341.871392405064,9653.804050632909,9354.958481012662,9413.835949367087,9573.056202531643,363573.1989873418,2912.987848101266,7935.5741772151905,3183.9129113924055,19864.007088607592,9189.908354430383,117070.928585785,858430.959493671
9680.17518987342,5359.3458227848105,9634.443037974685,9343.748354430383,9411.603037974683,9552.29012658228,363460.6146835444,2909.354430379747,7933.444556962026,3163.239493670886,19865.930126582272,9176.08101265823,117323.46759140477,858224.0324050633
9674.260253164559,5381.22987341772,9634.443037974685,9336.703291139245,9391.102784810126,9532.186329113927,363366.77468354435,2900.4911392405065,7934.456202531646,3167.720506329114,19852.049620253165,9167.04759493671,117550.26007357411,857958.3326582279
9673.061772151901,5396.679493670885,9610.930632911393,9323.33772151899,9390.466329113926,9524.243544303798,363271.27898734185,2895.150379746836,7936.228860759493,3147.9797468354427,19851.774683544307,9161.137215189876,117815.50363719396,857549.319493671
9665.059746835446,5418.376708860759,9610.930632911393,9317.283037974685,9381.153417721522,9513.659240506327,363199.5007594937,2886.059240506329,7939.6830379746825,3152.0855696202534,19831.455189873417,9157.420253164559,118055.95124754892,857398.5858227848
9658.948860759498,5436.349367088607,9576.618227848103,9300.909873417722,9376.477974683545,9496.8364556962,363069.9812658228,2882.781265822785,7941.733670886077,3135.130632911393,19831.584303797463,9152.975696202531,118285.49979921286,857295.426835443
9648.970632911394,5458.464303797469,9576.618227848103,9295.383797468352,9369.911392405062,9484.323037974682,362993.89670886076,2873.245063291139,7945.163544303799,3140.9559493670886,19820.0764556962,9140.930126582276,118543.88623983714,857036.2070886076
